# If you analyze and sort this data correctly, the fourth line of the
# fourth group should show these machines and total:
#
#      maryann.girl.hut => thurston.howell.hut: 123456 bytes
#
ginger.girl.hut thurston.howell.hut 3497
ginger.girl.hut thurston.howell.hut 5915
gilligan.crew.hut fileserver.copyroom.hut 4484
maryann.girl.hut fileserver.copyroom.hut 2236
professor.hut gilligan.crew.hut 3236
lovey.howell.hut gilligan.crew.hut 3279
maryann.girl.hut lovey.howell.hut 1738
gilligan.crew.hut ginger.girl.hut 3499
professor.hut ginger.girl.hut 5405
skipper.crew.hut thurston.howell.hut 1653
professor.hut skipper.crew.hut 2998
thurston.howell.hut gilligan.crew.hut 995
gilligan.crew.hut laser3.copyroom.hut 10042
lovey.howell.hut laser3.copyroom.hut 6916
gilligan.crew.hut maryann.girl.hut 1483
ginger.girl.hut lovey.howell.hut 1784
thurston.howell.hut lovey.howell.hut 1343
skipper.crew.hut maryann.girl.hut 621
skipper.crew.hut fileserver.copyroom.hut 140
gilligan.crew.hut skipper.crew.hut 2789
professor.hut maryann.girl.hut 1942
skipper.crew.hut maryann.girl.hut 1580
skipper.crew.hut thurston.howell.hut 1171
fileserver.copyroom.hut thurston.howell.hut 4670
fileserver.copyroom.hut gilligan.crew.hut 3463
thurston.howell.hut gilligan.crew.hut 1337
skipper.crew.hut thurston.howell.hut 2309
thurston.howell.hut professor.hut 3335
ginger.girl.hut thurston.howell.hut 3471
professor.hut maryann.girl.hut 4405
skipper.crew.hut maryann.girl.hut 532
fileserver.copyroom.hut lovey.howell.hut 5465
professor.hut gilligan.crew.hut 2728
ginger.girl.hut skipper.crew.hut 904
skipper.crew.hut maryann.girl.hut 1059
professor.hut ginger.girl.hut 1296
thurston.howell.hut fileserver.copyroom.hut 21
thurston.howell.hut fileserver.copyroom.hut 886
thurston.howell.hut maryann.girl.hut 2260
thurston.howell.hut fileserver.copyroom.hut 1801
skipper.crew.hut gilligan.crew.hut 343
gilligan.crew.hut fileserver.copyroom.hut 3677
ginger.girl.hut maryann.girl.hut 2248
lovey.howell.hut ginger.girl.hut 7945
gilligan.crew.hut skipper.crew.hut 3806
fileserver.copyroom.hut gilligan.crew.hut 3446
thurston.howell.hut skipper.crew.hut 2649
skipper.crew.hut professor.hut 23
ginger.girl.hut laser3.copyroom.hut 9095
fileserver.copyroom.hut gilligan.crew.hut 2984
thurston.howell.hut professor.hut 1811
thurston.howell.hut professor.hut 1125
professor.hut laser3.copyroom.hut 3583
fileserver.copyroom.hut gilligan.crew.hut 1227
lovey.howell.hut thurston.howell.hut 6651
skipper.crew.hut fileserver.copyroom.hut 126
gilligan.crew.hut skipper.crew.hut 1346
gilligan.crew.hut laser3.copyroom.hut 7364
fileserver.copyroom.hut maryann.girl.hut 3748
maryann.girl.hut professor.hut 6607
ginger.girl.hut laser3.copyroom.hut 8395
lovey.howell.hut professor.hut 2988
gilligan.crew.hut skipper.crew.hut 3454
fileserver.copyroom.hut thurston.howell.hut 1408
lovey.howell.hut thurston.howell.hut 212
thurston.howell.hut professor.hut 4402
ginger.girl.hut lovey.howell.hut 3796
lovey.howell.hut laser3.copyroom.hut 4872
gilligan.crew.hut ginger.girl.hut 338
thurston.howell.hut maryann.girl.hut 1204
professor.hut skipper.crew.hut 647
ginger.girl.hut lovey.howell.hut 6083
thurston.howell.hut skipper.crew.hut 1242
thurston.howell.hut gilligan.crew.hut 451
ginger.girl.hut lovey.howell.hut 8017
professor.hut ginger.girl.hut 5143
lovey.howell.hut laser3.copyroom.hut 4446
maryann.girl.hut skipper.crew.hut 1818
lovey.howell.hut laser3.copyroom.hut 212
gilligan.crew.hut ginger.girl.hut 7207
maryann.girl.hut laser3.copyroom.hut 2160
professor.hut laser3.copyroom.hut 6201
thurston.howell.hut ginger.girl.hut 2733
skipper.crew.hut gilligan.crew.hut 958
maryann.girl.hut skipper.crew.hut 786
maryann.girl.hut lovey.howell.hut 4402
lovey.howell.hut maryann.girl.hut 7771
ginger.girl.hut skipper.crew.hut 336
professor.hut ginger.girl.hut 6036
thurston.howell.hut ginger.girl.hut 1080
professor.hut thurston.howell.hut 4491
fileserver.copyroom.hut skipper.crew.hut 1807
gilligan.crew.hut lovey.howell.hut 7256
fileserver.copyroom.hut maryann.girl.hut 5813
thurston.howell.hut laser3.copyroom.hut 756
lovey.howell.hut gilligan.crew.hut 156
maryann.girl.hut thurston.howell.hut 2400
thurston.howell.hut fileserver.copyroom.hut 137
thurston.howell.hut laser3.copyroom.hut 4930
ginger.girl.hut fileserver.copyroom.hut 1806
gilligan.crew.hut laser3.copyroom.hut 4535
fileserver.copyroom.hut gilligan.crew.hut 1008
lovey.howell.hut skipper.crew.hut 4976
ginger.girl.hut maryann.girl.hut 3811
gilligan.crew.hut fileserver.copyroom.hut 1906
lovey.howell.hut maryann.girl.hut 5041
thurston.howell.hut fileserver.copyroom.hut 656
lovey.howell.hut thurston.howell.hut 1794
maryann.girl.hut ginger.girl.hut 2109
fileserver.copyroom.hut ginger.girl.hut 4470
fileserver.copyroom.hut skipper.crew.hut 874
professor.hut skipper.crew.hut 1095
fileserver.copyroom.hut professor.hut 1314
lovey.howell.hut skipper.crew.hut 3622
maryann.girl.hut laser3.copyroom.hut 4823
maryann.girl.hut fileserver.copyroom.hut 1825
fileserver.copyroom.hut thurston.howell.hut 2903
maryann.girl.hut thurston.howell.hut 215
skipper.crew.hut maryann.girl.hut 1214
professor.hut laser3.copyroom.hut 6023
gilligan.crew.hut fileserver.copyroom.hut 2635
thurston.howell.hut professor.hut 3512
ginger.girl.hut lovey.howell.hut 6449
ginger.girl.hut lovey.howell.hut 4185
professor.hut fileserver.copyroom.hut 980
gilligan.crew.hut thurston.howell.hut 5606
fileserver.copyroom.hut lovey.howell.hut 3566
fileserver.copyroom.hut ginger.girl.hut 15
lovey.howell.hut ginger.girl.hut 8873
skipper.crew.hut fileserver.copyroom.hut 1111
skipper.crew.hut professor.hut 4186
ginger.girl.hut laser3.copyroom.hut 10903
maryann.girl.hut thurston.howell.hut 2489
maryann.girl.hut ginger.girl.hut 3700
skipper.crew.hut ginger.girl.hut 1396
lovey.howell.hut laser3.copyroom.hut 3037
ginger.girl.hut professor.hut 3678
thurston.howell.hut fileserver.copyroom.hut 0
fileserver.copyroom.hut gilligan.crew.hut 3737
skipper.crew.hut maryann.girl.hut 3511
thurston.howell.hut lovey.howell.hut 1474
ginger.girl.hut professor.hut 783
thurston.howell.hut gilligan.crew.hut 2425
gilligan.crew.hut lovey.howell.hut 1552
maryann.girl.hut thurston.howell.hut 1082
professor.hut maryann.girl.hut 1528
gilligan.crew.hut skipper.crew.hut 821
skipper.crew.hut ginger.girl.hut 2672
thurston.howell.hut professor.hut 2601
thurston.howell.hut fileserver.copyroom.hut 1979
fileserver.copyroom.hut professor.hut 5712
maryann.girl.hut lovey.howell.hut 6103
ginger.girl.hut gilligan.crew.hut 2660
gilligan.crew.hut skipper.crew.hut 5552
thurston.howell.hut ginger.girl.hut 1944
professor.hut gilligan.crew.hut 3862
professor.hut thurston.howell.hut 1076
professor.hut lovey.howell.hut 4110
gilligan.crew.hut professor.hut 2595
gilligan.crew.hut professor.hut 5270
ginger.girl.hut fileserver.copyroom.hut 4221
fileserver.copyroom.hut thurston.howell.hut 3169
thurston.howell.hut fileserver.copyroom.hut 732
thurston.howell.hut maryann.girl.hut 2829
professor.hut lovey.howell.hut 107
lovey.howell.hut thurston.howell.hut 3067
thurston.howell.hut fileserver.copyroom.hut 2135
professor.hut fileserver.copyroom.hut 3689
lovey.howell.hut maryann.girl.hut 4163
professor.hut skipper.crew.hut 882
lovey.howell.hut laser3.copyroom.hut 7724
thurston.howell.hut maryann.girl.hut 110
fileserver.copyroom.hut professor.hut 2072
lovey.howell.hut ginger.girl.hut 5083
gilligan.crew.hut thurston.howell.hut 4401
thurston.howell.hut professor.hut 3662
lovey.howell.hut fileserver.copyroom.hut 5378
fileserver.copyroom.hut professor.hut 197
maryann.girl.hut laser3.copyroom.hut 9252
ginger.girl.hut lovey.howell.hut 4411
gilligan.crew.hut fileserver.copyroom.hut 4114
ginger.girl.hut thurston.howell.hut 4949
thurston.howell.hut ginger.girl.hut 515
fileserver.copyroom.hut skipper.crew.hut 655
maryann.girl.hut fileserver.copyroom.hut 3544
professor.hut maryann.girl.hut 2281
ginger.girl.hut professor.hut 124
fileserver.copyroom.hut lovey.howell.hut 1365
skipper.crew.hut fileserver.copyroom.hut 618
professor.hut laser3.copyroom.hut 6623
ginger.girl.hut lovey.howell.hut 8081
maryann.girl.hut lovey.howell.hut 4392
thurston.howell.hut fileserver.copyroom.hut 1151
thurston.howell.hut lovey.howell.hut 775
skipper.crew.hut professor.hut 920
professor.hut laser3.copyroom.hut 7809
maryann.girl.hut ginger.girl.hut 6686
professor.hut gilligan.crew.hut 1949
thurston.howell.hut gilligan.crew.hut 1867
ginger.girl.hut skipper.crew.hut 3415
thurston.howell.hut lovey.howell.hut 3884
skipper.crew.hut ginger.girl.hut 1196
lovey.howell.hut professor.hut 7013
professor.hut skipper.crew.hut 1170
professor.hut laser3.copyroom.hut 874
gilligan.crew.hut professor.hut 2673
thurston.howell.hut skipper.crew.hut 1567
lovey.howell.hut gilligan.crew.hut 3816
lovey.howell.hut gilligan.crew.hut 5762
maryann.girl.hut lovey.howell.hut 453
thurston.howell.hut skipper.crew.hut 1015
maryann.girl.hut ginger.girl.hut 4471
gilligan.crew.hut ginger.girl.hut 7827
ginger.girl.hut maryann.girl.hut 3636
professor.hut gilligan.crew.hut 1355
professor.hut laser3.copyroom.hut 8941
lovey.howell.hut skipper.crew.hut 3469
fileserver.copyroom.hut skipper.crew.hut 2410
gilligan.crew.hut lovey.howell.hut 513
lovey.howell.hut skipper.crew.hut 3490
fileserver.copyroom.hut gilligan.crew.hut 3322
professor.hut gilligan.crew.hut 1272
maryann.girl.hut laser3.copyroom.hut 7455
skipper.crew.hut professor.hut 3004
maryann.girl.hut skipper.crew.hut 676
professor.hut fileserver.copyroom.hut 1154
ginger.girl.hut lovey.howell.hut 510
lovey.howell.hut gilligan.crew.hut 1747
skipper.crew.hut professor.hut 1568
skipper.crew.hut maryann.girl.hut 2714
professor.hut fileserver.copyroom.hut 3459
skipper.crew.hut thurston.howell.hut 2017
maryann.girl.hut professor.hut 5780
lovey.howell.hut skipper.crew.hut 2117
professor.hut gilligan.crew.hut 3196
maryann.girl.hut gilligan.crew.hut 6
thurston.howell.hut gilligan.crew.hut 1691
fileserver.copyroom.hut lovey.howell.hut 5159
fileserver.copyroom.hut gilligan.crew.hut 3498
gilligan.crew.hut laser3.copyroom.hut 5160
fileserver.copyroom.hut gilligan.crew.hut 832
thurston.howell.hut fileserver.copyroom.hut 93
maryann.girl.hut fileserver.copyroom.hut 3667
maryann.girl.hut lovey.howell.hut 3190
professor.hut ginger.girl.hut 5288
ginger.girl.hut fileserver.copyroom.hut 3391
maryann.girl.hut skipper.crew.hut 1908
maryann.girl.hut skipper.crew.hut 4086
maryann.girl.hut skipper.crew.hut 3408
fileserver.copyroom.hut skipper.crew.hut 1737
lovey.howell.hut skipper.crew.hut 5083
fileserver.copyroom.hut professor.hut 2297
lovey.howell.hut skipper.crew.hut 4372
skipper.crew.hut professor.hut 669
fileserver.copyroom.hut professor.hut 2416
professor.hut gilligan.crew.hut 880
ginger.girl.hut maryann.girl.hut 3273
gilligan.crew.hut thurston.howell.hut 4925
lovey.howell.hut ginger.girl.hut 5741
maryann.girl.hut fileserver.copyroom.hut 378
ginger.girl.hut fileserver.copyroom.hut 226
fileserver.copyroom.hut skipper.crew.hut 1770
skipper.crew.hut laser3.copyroom.hut 562
ginger.girl.hut laser3.copyroom.hut 9225
maryann.girl.hut lovey.howell.hut 1925
lovey.howell.hut maryann.girl.hut 7552
fileserver.copyroom.hut gilligan.crew.hut 3651
thurston.howell.hut maryann.girl.hut 500
gilligan.crew.hut lovey.howell.hut 5127
gilligan.crew.hut fileserver.copyroom.hut 996
skipper.crew.hut fileserver.copyroom.hut 484
fileserver.copyroom.hut lovey.howell.hut 3448
lovey.howell.hut maryann.girl.hut 5399
ginger.girl.hut thurston.howell.hut 5476
maryann.girl.hut professor.hut 1043
fileserver.copyroom.hut gilligan.crew.hut 3673
maryann.girl.hut ginger.girl.hut 897
ginger.girl.hut maryann.girl.hut 4530
thurston.howell.hut lovey.howell.hut 5556
professor.hut maryann.girl.hut 1672
thurston.howell.hut gilligan.crew.hut 1783
lovey.howell.hut fileserver.copyroom.hut 2952
maryann.girl.hut laser3.copyroom.hut 2248
skipper.crew.hut ginger.girl.hut 4416
fileserver.copyroom.hut thurston.howell.hut 4521
thurston.howell.hut gilligan.crew.hut 2050
thurston.howell.hut professor.hut 78
thurston.howell.hut gilligan.crew.hut 2359
ginger.girl.hut lovey.howell.hut 4191
lovey.howell.hut thurston.howell.hut 6702
ginger.girl.hut lovey.howell.hut 5423
fileserver.copyroom.hut lovey.howell.hut 6788
maryann.girl.hut professor.hut 1371
gilligan.crew.hut maryann.girl.hut 6271
skipper.crew.hut gilligan.crew.hut 783
ginger.girl.hut fileserver.copyroom.hut 38
gilligan.crew.hut fileserver.copyroom.hut 824
ginger.girl.hut fileserver.copyroom.hut 4545
fileserver.copyroom.hut gilligan.crew.hut 652
lovey.howell.hut maryann.girl.hut 7380
skipper.crew.hut thurston.howell.hut 2289
skipper.crew.hut lovey.howell.hut 4534
lovey.howell.hut maryann.girl.hut 7413
lovey.howell.hut thurston.howell.hut 6233
gilligan.crew.hut lovey.howell.hut 685
fileserver.copyroom.hut gilligan.crew.hut 3058
gilligan.crew.hut professor.hut 5367
professor.hut gilligan.crew.hut 66
maryann.girl.hut fileserver.copyroom.hut 974
lovey.howell.hut gilligan.crew.hut 72
ginger.girl.hut lovey.howell.hut 6998
skipper.crew.hut thurston.howell.hut 2103
maryann.girl.hut skipper.crew.hut 1480
gilligan.crew.hut laser3.copyroom.hut 2301
professor.hut fileserver.copyroom.hut 2696
fileserver.copyroom.hut maryann.girl.hut 5024
lovey.howell.hut gilligan.crew.hut 958
gilligan.crew.hut maryann.girl.hut 6021
lovey.howell.hut maryann.girl.hut 3006
maryann.girl.hut thurston.howell.hut 201
lovey.howell.hut ginger.girl.hut 8163
gilligan.crew.hut laser3.copyroom.hut 9836
skipper.crew.hut professor.hut 3337
gilligan.crew.hut lovey.howell.hut 8079
fileserver.copyroom.hut professor.hut 4353
fileserver.copyroom.hut gilligan.crew.hut 1231
gilligan.crew.hut lovey.howell.hut 4980
fileserver.copyroom.hut lovey.howell.hut 5638
gilligan.crew.hut skipper.crew.hut 2121
professor.hut skipper.crew.hut 2796
professor.hut lovey.howell.hut 7034
thurston.howell.hut laser3.copyroom.hut 591
skipper.crew.hut thurston.howell.hut 1538
skipper.crew.hut maryann.girl.hut 1732
ginger.girl.hut thurston.howell.hut 4623
thurston.howell.hut maryann.girl.hut 2706
skipper.crew.hut gilligan.crew.hut 1366
maryann.girl.hut lovey.howell.hut 627
maryann.girl.hut thurston.howell.hut 1559
skipper.crew.hut laser3.copyroom.hut 4119
ginger.girl.hut skipper.crew.hut 441
skipper.crew.hut laser3.copyroom.hut 151
ginger.girl.hut professor.hut 172
lovey.howell.hut professor.hut 3651
lovey.howell.hut professor.hut 3873
fileserver.copyroom.hut thurston.howell.hut 3017
lovey.howell.hut laser3.copyroom.hut 3127
maryann.girl.hut ginger.girl.hut 6364
thurston.howell.hut skipper.crew.hut 1024
fileserver.copyroom.hut thurston.howell.hut 4675
maryann.girl.hut laser3.copyroom.hut 9
professor.hut lovey.howell.hut 4645
fileserver.copyroom.hut professor.hut 985
lovey.howell.hut thurston.howell.hut 5281
gilligan.crew.hut professor.hut 3370
gilligan.crew.hut laser3.copyroom.hut 6815
gilligan.crew.hut laser3.copyroom.hut 8138
ginger.girl.hut professor.hut 2401
fileserver.copyroom.hut skipper.crew.hut 1074
fileserver.copyroom.hut skipper.crew.hut 3547
professor.hut fileserver.copyroom.hut 3631
gilligan.crew.hut professor.hut 4120
gilligan.crew.hut laser3.copyroom.hut 7774
maryann.girl.hut professor.hut 325
maryann.girl.hut gilligan.crew.hut 1743
ginger.girl.hut skipper.crew.hut 4193
ginger.girl.hut maryann.girl.hut 1382
lovey.howell.hut maryann.girl.hut 4449
professor.hut fileserver.copyroom.hut 2579
ginger.girl.hut lovey.howell.hut 7765
ginger.girl.hut fileserver.copyroom.hut 2391
skipper.crew.hut thurston.howell.hut 595
ginger.girl.hut gilligan.crew.hut 802
thurston.howell.hut lovey.howell.hut 2286
ginger.girl.hut skipper.crew.hut 5135
ginger.girl.hut fileserver.copyroom.hut 49
ginger.girl.hut gilligan.crew.hut 2641
ginger.girl.hut thurston.howell.hut 3003
lovey.howell.hut ginger.girl.hut 5575
skipper.crew.hut thurston.howell.hut 2334
thurston.howell.hut gilligan.crew.hut 812
lovey.howell.hut ginger.girl.hut 3412
professor.hut gilligan.crew.hut 555
ginger.girl.hut professor.hut 6911
ginger.girl.hut gilligan.crew.hut 712
gilligan.crew.hut professor.hut 6689
thurston.howell.hut maryann.girl.hut 1970
thurston.howell.hut ginger.girl.hut 1433
professor.hut lovey.howell.hut 7008
professor.hut lovey.howell.hut 1305
professor.hut laser3.copyroom.hut 9393
lovey.howell.hut professor.hut 4406
skipper.crew.hut ginger.girl.hut 4081
fileserver.copyroom.hut skipper.crew.hut 3592
fileserver.copyroom.hut ginger.girl.hut 629
ginger.girl.hut professor.hut 3368
maryann.girl.hut skipper.crew.hut 1323
maryann.girl.hut gilligan.crew.hut 596
thurston.howell.hut ginger.girl.hut 2638
maryann.girl.hut ginger.girl.hut 6654
maryann.girl.hut professor.hut 4926
skipper.crew.hut maryann.girl.hut 1253
gilligan.crew.hut fileserver.copyroom.hut 4898
lovey.howell.hut skipper.crew.hut 5080
ginger.girl.hut maryann.girl.hut 76
skipper.crew.hut laser3.copyroom.hut 3370
thurston.howell.hut gilligan.crew.hut 1406
lovey.howell.hut thurston.howell.hut 589
maryann.girl.hut professor.hut 260
gilligan.crew.hut maryann.girl.hut 4893
thurston.howell.hut skipper.crew.hut 734
fileserver.copyroom.hut skipper.crew.hut 228
professor.hut ginger.girl.hut 5268
ginger.girl.hut maryann.girl.hut 581
fileserver.copyroom.hut maryann.girl.hut 4385
gilligan.crew.hut professor.hut 323
maryann.girl.hut thurston.howell.hut 5111
thurston.howell.hut maryann.girl.hut 3551
lovey.howell.hut skipper.crew.hut 3127
skipper.crew.hut lovey.howell.hut 781
professor.hut maryann.girl.hut 5594
maryann.girl.hut ginger.girl.hut 2077
skipper.crew.hut fileserver.copyroom.hut 199
skipper.crew.hut professor.hut 1413
lovey.howell.hut thurston.howell.hut 1226
lovey.howell.hut ginger.girl.hut 8157
thurston.howell.hut skipper.crew.hut 1789
skipper.crew.hut fileserver.copyroom.hut 507
professor.hut skipper.crew.hut 3862
fileserver.copyroom.hut professor.hut 3087
thurston.howell.hut fileserver.copyroom.hut 1236
lovey.howell.hut maryann.girl.hut 3642
ginger.girl.hut professor.hut 5351
ginger.girl.hut gilligan.crew.hut 3589
ginger.girl.hut thurston.howell.hut 545
lovey.howell.hut ginger.girl.hut 3969
thurston.howell.hut maryann.girl.hut 974
maryann.girl.hut lovey.howell.hut 7180
professor.hut ginger.girl.hut 6946
professor.hut lovey.howell.hut 6744
thurston.howell.hut fileserver.copyroom.hut 666
maryann.girl.hut professor.hut 1712
professor.hut maryann.girl.hut 1964
ginger.girl.hut gilligan.crew.hut 1026
maryann.girl.hut skipper.crew.hut 2997
ginger.girl.hut skipper.crew.hut 2908
gilligan.crew.hut maryann.girl.hut 4806
skipper.crew.hut maryann.girl.hut 3149
thurston.howell.hut gilligan.crew.hut 2183
professor.hut laser3.copyroom.hut 3689
thurston.howell.hut professor.hut 1298
thurston.howell.hut maryann.girl.hut 4528
maryann.girl.hut thurston.howell.hut 437
gilligan.crew.hut laser3.copyroom.hut 6289
fileserver.copyroom.hut gilligan.crew.hut 1257
gilligan.crew.hut maryann.girl.hut 1376
ginger.girl.hut fileserver.copyroom.hut 2854
fileserver.copyroom.hut thurston.howell.hut 701
maryann.girl.hut fileserver.copyroom.hut 1239
skipper.crew.hut gilligan.crew.hut 692
lovey.howell.hut professor.hut 1603
lovey.howell.hut professor.hut 8316
ginger.girl.hut skipper.crew.hut 5828
fileserver.copyroom.hut lovey.howell.hut 5853
skipper.crew.hut professor.hut 1808
lovey.howell.hut laser3.copyroom.hut 8712
skipper.crew.hut gilligan.crew.hut 892
fileserver.copyroom.hut lovey.howell.hut 1324
fileserver.copyroom.hut maryann.girl.hut 2109
ginger.girl.hut maryann.girl.hut 6785
skipper.crew.hut professor.hut 2989
lovey.howell.hut thurston.howell.hut 4065
ginger.girl.hut lovey.howell.hut 7667
lovey.howell.hut thurston.howell.hut 3782
lovey.howell.hut ginger.girl.hut 1784
gilligan.crew.hut laser3.copyroom.hut 9677
professor.hut gilligan.crew.hut 3401
skipper.crew.hut gilligan.crew.hut 556
maryann.girl.hut lovey.howell.hut 4711
gilligan.crew.hut skipper.crew.hut 3729
professor.hut fileserver.copyroom.hut 2363
fileserver.copyroom.hut professor.hut 5595
gilligan.crew.hut skipper.crew.hut 4845
skipper.crew.hut ginger.girl.hut 2215
skipper.crew.hut ginger.girl.hut 3529
skipper.crew.hut gilligan.crew.hut 335
lovey.howell.hut ginger.girl.hut 4561
maryann.girl.hut ginger.girl.hut 5192
ginger.girl.hut skipper.crew.hut 1137
professor.hut skipper.crew.hut 3470
gilligan.crew.hut ginger.girl.hut 1296
skipper.crew.hut ginger.girl.hut 2340
gilligan.crew.hut maryann.girl.hut 3217
maryann.girl.hut fileserver.copyroom.hut 2608
maryann.girl.hut laser3.copyroom.hut 633
thurston.howell.hut professor.hut 2963
ginger.girl.hut skipper.crew.hut 5538
skipper.crew.hut laser3.copyroom.hut 835
thurston.howell.hut skipper.crew.hut 2559
skipper.crew.hut gilligan.crew.hut 1036
professor.hut laser3.copyroom.hut 6382
gilligan.crew.hut fileserver.copyroom.hut 2224
professor.hut laser3.copyroom.hut 1745
professor.hut lovey.howell.hut 1824
gilligan.crew.hut fileserver.copyroom.hut 1415
maryann.girl.hut ginger.girl.hut 6815
professor.hut gilligan.crew.hut 4050
thurston.howell.hut maryann.girl.hut 3356
professor.hut laser3.copyroom.hut 2787
fileserver.copyroom.hut lovey.howell.hut 2305
ginger.girl.hut thurston.howell.hut 4894
thurston.howell.hut gilligan.crew.hut 1636
lovey.howell.hut professor.hut 8621
lovey.howell.hut fileserver.copyroom.hut 5344
thurston.howell.hut ginger.girl.hut 5228
lovey.howell.hut ginger.girl.hut 4537
professor.hut lovey.howell.hut 3284
skipper.crew.hut gilligan.crew.hut 31
thurston.howell.hut skipper.crew.hut 800
fileserver.copyroom.hut gilligan.crew.hut 474
skipper.crew.hut professor.hut 1776
fileserver.copyroom.hut lovey.howell.hut 4821
gilligan.crew.hut maryann.girl.hut 6133
professor.hut fileserver.copyroom.hut 565
maryann.girl.hut ginger.girl.hut 6500
professor.hut fileserver.copyroom.hut 929
lovey.howell.hut ginger.girl.hut 7228
skipper.crew.hut gilligan.crew.hut 1131
lovey.howell.hut gilligan.crew.hut 1679
ginger.girl.hut maryann.girl.hut 3810
skipper.crew.hut laser3.copyroom.hut 2200
skipper.crew.hut thurston.howell.hut 2318
professor.hut fileserver.copyroom.hut 1303
ginger.girl.hut maryann.girl.hut 5723
maryann.girl.hut fileserver.copyroom.hut 3497
fileserver.copyroom.hut professor.hut 5218
fileserver.copyroom.hut professor.hut 5415
professor.hut fileserver.copyroom.hut 226
thurston.howell.hut gilligan.crew.hut 2536
gilligan.crew.hut lovey.howell.hut 468
maryann.girl.hut fileserver.copyroom.hut 2319
professor.hut skipper.crew.hut 2759
skipper.crew.hut fileserver.copyroom.hut 606
lovey.howell.hut thurston.howell.hut 3067
skipper.crew.hut professor.hut 3824
professor.hut maryann.girl.hut 4000
thurston.howell.hut gilligan.crew.hut 1028
thurston.howell.hut professor.hut 2312
professor.hut gilligan.crew.hut 2462
professor.hut thurston.howell.hut 1768
ginger.girl.hut laser3.copyroom.hut 10963
thurston.howell.hut skipper.crew.hut 923
ginger.girl.hut thurston.howell.hut 3314
ginger.girl.hut lovey.howell.hut 7805
ginger.girl.hut fileserver.copyroom.hut 2460
ginger.girl.hut thurston.howell.hut 2826
skipper.crew.hut fileserver.copyroom.hut 1041
thurston.howell.hut laser3.copyroom.hut 5257
ginger.girl.hut thurston.howell.hut 1033
skipper.crew.hut professor.hut 3012
skipper.crew.hut maryann.girl.hut 2346
skipper.crew.hut lovey.howell.hut 2015
skipper.crew.hut ginger.girl.hut 738
ginger.girl.hut skipper.crew.hut 4608
professor.hut lovey.howell.hut 304
lovey.howell.hut laser3.copyroom.hut 2461
fileserver.copyroom.hut skipper.crew.hut 2367
thurston.howell.hut skipper.crew.hut 924
skipper.crew.hut professor.hut 1822
fileserver.copyroom.hut thurston.howell.hut 3961
professor.hut ginger.girl.hut 6640
skipper.crew.hut laser3.copyroom.hut 2505
skipper.crew.hut laser3.copyroom.hut 2813
fileserver.copyroom.hut lovey.howell.hut 4689
maryann.girl.hut gilligan.crew.hut 2744
lovey.howell.hut professor.hut 7358
fileserver.copyroom.hut ginger.girl.hut 6042
thurston.howell.hut laser3.copyroom.hut 422
gilligan.crew.hut lovey.howell.hut 1843
gilligan.crew.hut laser3.copyroom.hut 3448
gilligan.crew.hut professor.hut 4385
skipper.crew.hut ginger.girl.hut 259
ginger.girl.hut skipper.crew.hut 3019
skipper.crew.hut laser3.copyroom.hut 2611
lovey.howell.hut laser3.copyroom.hut 1988
lovey.howell.hut fileserver.copyroom.hut 872
gilligan.crew.hut professor.hut 1768
professor.hut skipper.crew.hut 3315
gilligan.crew.hut fileserver.copyroom.hut 357
skipper.crew.hut thurston.howell.hut 862
thurston.howell.hut maryann.girl.hut 196
lovey.howell.hut professor.hut 8000
gilligan.crew.hut thurston.howell.hut 4233
ginger.girl.hut thurston.howell.hut 1201
skipper.crew.hut laser3.copyroom.hut 6819
skipper.crew.hut gilligan.crew.hut 1052
skipper.crew.hut gilligan.crew.hut 695
ginger.girl.hut professor.hut 5815
fileserver.copyroom.hut lovey.howell.hut 6413
professor.hut ginger.girl.hut 4506
ginger.girl.hut skipper.crew.hut 4157
maryann.girl.hut lovey.howell.hut 2775
gilligan.crew.hut professor.hut 2984
lovey.howell.hut skipper.crew.hut 5702
ginger.girl.hut fileserver.copyroom.hut 964
professor.hut gilligan.crew.hut 328
maryann.girl.hut professor.hut 3931
lovey.howell.hut laser3.copyroom.hut 8507
professor.hut gilligan.crew.hut 1638
ginger.girl.hut laser3.copyroom.hut 9448
fileserver.copyroom.hut professor.hut 2034
thurston.howell.hut lovey.howell.hut 5213
thurston.howell.hut maryann.girl.hut 4154
professor.hut lovey.howell.hut 5201
professor.hut thurston.howell.hut 2230
maryann.girl.hut professor.hut 1383
fileserver.copyroom.hut skipper.crew.hut 15
skipper.crew.hut maryann.girl.hut 2692
gilligan.crew.hut skipper.crew.hut 3189
lovey.howell.hut thurston.howell.hut 2750
skipper.crew.hut fileserver.copyroom.hut 1080
maryann.girl.hut skipper.crew.hut 4309
gilligan.crew.hut ginger.girl.hut 1858
thurston.howell.hut maryann.girl.hut 734
lovey.howell.hut skipper.crew.hut 1729
thurston.howell.hut fileserver.copyroom.hut 1118
maryann.girl.hut skipper.crew.hut 1935
fileserver.copyroom.hut gilligan.crew.hut 2980
ginger.girl.hut skipper.crew.hut 115
lovey.howell.hut laser3.copyroom.hut 11159
maryann.girl.hut professor.hut 6731
skipper.crew.hut maryann.girl.hut 2816
skipper.crew.hut ginger.girl.hut 2290
lovey.howell.hut fileserver.copyroom.hut 1836
professor.hut laser3.copyroom.hut 7174
